0xace2,0xace2,1010110011100010,1010110011100010,0000000000000000,0
0x9ce2,0x9ca1,1001110011100010,1001110010100001,0000000001000011,2
0x88e1,0x98e1,1000100011100001,1001100011100001,0001000000000000,1
0x78e0,0x78a1,0111100011100000,0111100010100001,0000000001000001,2
0x66df,0x96df,0110011011011111,1001011011011111,1111000000000000,1
0x56ce,0x57de,0101011011001110,0101011111011110,0000000100010000,2
0x42dd,0x32ed,0100001011011101,0011001011101101,0111000000110000,2
0x32dc,0x22da,0011001011011100,0010001011011010,0001000000000110,2
0x24db,0x649b,0010010011011011,0110010010011011,0100000001000000,2
0x50da,0x10d8,0101000011011010,0001000011011000,0100000000000010,2
0x00d8,0x02d9,0000000011011000,0000001011011001,0000001000000001,2
0xfed7,0xeed8,1111111011010111,1110111011011000,0001000000001111,2
0xdf57,0xded6,1101111101010111,1101111011010110,0000000110000001,2
0xcd55,0xcd19,1100110101010101,1100110100011001,0000000001001100,2
0xbd56,0xbcd4,1011110101010110,1011110011010100,0000000110000010,2
0x2b53,0xab63,0010101101010011,1010101101100011,1000000000110000,2
0x9b12,0x9752,1001101100010010,1001011101010010,0000110001000000,2
0x8b51,0xa351,1000101101010001,1010001101010001,0010100000000000,2
0x7958,0x794f,0111100101011000,0111100101001111,0000000000010111,2
0x6b4f,0x6b17,0110101101001111,0110101100010111,0000000001011000,2
0x564e,0x554e,0101011001001110,0101010101001110,0000001100000000,1
0x494f,0x494f,0100100101001111,0100100101001111,0000000000000000,0
0x394c,0x3d2c,0011100101001100,0011110100101100,0000010001100000,2
0xa74b,0x264b,1010011101001011,0010011001001011,1000000100000000,2
0x194a,0x18c6,0001100101001010,0001100011000110,0000000110001100,2
0x0569,0xe548,0000010101101001,1110010101001000,1110000000100001,2|3
0xf757,0x7747,1111011101010111,0111011101000111,1000000000010000,2
0xe546,0xe55a,1110010101000110,1110010101011010,0000000000011100,1
0xd545,0x5506,1101010101000101,0101010100000110,1000000001000011,2|3
0xcf44,0xbf44,1100111101000100,1011111101000100,0111000000000000,1
0xb543,0xb133,1011010101000011,1011000100110011,0000010001110000,2
0xa542,0xe544,1010010101000010,1110010101000100,0100000000000110,2
0xd341,0x8f41,1101001101000001,1000111101000001,0101110000000000,2
0x8540,0x863e,1000010101000000,1000011000111110,0000001101111110,2
0x753f,0x751d,0111010100111111,0111010100011101,0000000000100010,2
0x433a,0x633e,0100001100111010,0110001100111110,0010000000000100,2
0x533c,0x53bd,0101001100111100,0101001110111101,0000000010000001,2
0x44bc,0xc4c0,0100010010111100,1100010011000000,1000000001111100,2
0x313a,0x311b,0011000100111010,0011000100011011,0000000000100001,2
0x233a,0xe337,0010001100111010,1110001100110111,1100000000001101,2|3
0x11b9,0x51b9,0001000110111001,0101000110111001,0100000000000000,1
0x0338,0x0148,0000001100111000,0000000101001000,0000001001110000,2
0xef36,0x6f3b,1110111100110110,0110111100111011,1000000000001101,2|3
0xe135,0x60b6,1110000100110101,0110000010110110,1000000110000011,2|3
0x5334,0xd338,0101001100110100,1101001100111000,1000000000001100,2
0xc1f3,0xe1b3,1100000111110011,1110000110110011,0010000001000000,2
0xb3b2,0xab92,1011001110110010,1010101110010010,0001100000100000,2
0xe5b1,0xa1b1,1110010110110001,1010000110110001,0100010000000000,2
0x93b0,0xa330,1001001110110000,1010001100110000,0011000010000000,2
0x85af,0x87af,1000010110101111,1000011110101111,0000001000000000,1
0x73ae,0x74ad,0111001110101110,0111010010101101,0000011100000011,2
0x662c,0x6e3c,0110011000101100,0110111000111100,0000100000010000,2
0x5a2b,0x502b,0101101000101011,0101000000101011,0000101000000000,2
0x462a,0x402a,0100011000101010,0100000000101010,0000011000000000,1
0x3829,0x3799,0011100000101001,0011011110011001,0000111110110000,2
0x2a28,0x2a24,0010101000101000,0010101000100100,0000000000001100,1
0x1867,0x2827,0001100001100111,0010100000100111,0011000001000000,2
0x0a26,0x0826,0000101000100110,0000100000100110,0000001000000000,1
0xf824,0xe7a4,1111100000100100,1110011110100100,0001111110000000,1
0xea23,0x0a25,1110101000100011,0000101000100101,1110000000000110,2
0xd822,0xd834,1101100000100010,1101100000110100,0000000000010110,2
0xcaa1,0xce91,1100101010100001,1100111010010001,0000010000110000,2
0xb9a3,0xb999,1011100110100011,1011100110011001,0000000000111010,2
0xa7a0,0x9fc0,1010011110100000,1001111111000000,0011100001100000,2
0x971f,0x978f,1001011100011111,1001011110001111,0000000010010000,2
0x891e,0x091a,1000100100011110,0000100100011010,1000000000000100,2
0x751d,0xf11c,0111010100011101,1111000100011100,1000010000000001,2|3
0x671c,0x62dc,0110011100011100,0110001011011100,0000010111000000,2
0xf91b,0x591b,1111100100011011,0101100100011011,1010000000000000,2
0x449a,0x439a,0100010010011010,0100001110011010,0000011100000000,1
0x3799,0x5b99,0011011110011001,0101101110011001,0110110000000000,2
0x2798,0x2768,0010011110011000,0010011101101000,0000000011110000,1
0x1616,0x060e,0001011000010110,0000011000001110,0001000000011000,2
0x0815,0x8815,0000100000010101,1000100000010101,1000000000000000,1
0xf813,0x7614,1111100000010011,0111011000010100,1000111000000111,2|3
0xe692,0x0593,1110011010010010,0000010110010011,1110001100000001,2|3
0xd811,0xd991,1101100000010001,1101100110010001,0000000110000000,1
0xc690,0xc630,1100011010010000,1100011000110000,0000000010100000,2
0xb68f,0xb86f,1011011010001111,1011100001101111,0000111011100000,2
0xa88e,0x298f,1010100010001110,0010100110001111,1000000100000001,2|3
0x1689,0x968d,0001011010001001,1001011010001101,1000000000000100,2
0x890c,0x9114,1000100100001100,1001000100010100,0001100000011000,2
0x7b0b,0x830a,0111101100001011,1000001100001010,1111100000000001,1|2
0x798a,0x6986,0111100110001010,0110100110000110,0001000000001100,2
0x5b89,0x5d09,0101101110001001,0101110100001001,0000011010000000,2
0x4d88,0x2da8,0100110110001000,0010110110101000,0110000000100000,2
0x3c05,0x3be7,0011110000000101,0011101111100111,0000011111100010,2
0x3006,0x300c,0011000000000110,0011000000001100,0000000000001010,2
0x2285,0x2083,0010001010000101,0010000010000011,0000001000000110,2
0x128c,0x1283,0001001010001100,0001001010000011,0000000000001111,1
0x0513,0x04fb,0000010100010011,0000010011111011,0000000111101000,2
0xf901,0x0d02,1111100100000001,0000110100000010,1111010000000011,2|3
0xe700,0xe778,1110011100000000,1110011101111000,0000000001111000,1
0xdaff,0xd9fe,1101101011111111,1101100111111110,0000001100000001,2
0xcdfe,0xccde,1100110111111110,1100110011011110,0000000100100000,2
0xbcfd,0xbe7d,1011110011111101,1011111001111101,0000001010000000,2
0xb0fc,0xcefc,1011000011111100,1100111011111100,0111111000000000,1
0xa2fb,0xa37a,1010001011111011,1010001101111010,0000000110000001,2
0x967a,0xd6fa,1001011001111010,1101011011111010,0100000010000000,2
0x86f9,0x8ee9,1000011011111001,1000111011101001,0000100000010000,2
0x7af8,0x98f8,0111101011111000,1001100011111000,1110001000000000,2
0x68f7,0x6cf6,0110100011110111,0110110011110110,0000010000000001,2
0x5cf6,0xdcf2,0101110011110110,1101110011110010,1000000000000100,2
